date,D1,D2,D3,D4,RLS,max_depth,learning_rate,n_estimators
2019-05-01,-3.7186800000000018,3.3041793103448276,-31.011900000000004,-17.770697142857145,14.052017142857142,5,0.01,100
2019-06-01,-12.158479999999999,18.80673103448276,35.76954545454546,50.17238918918919,-62.33086918918918,5,0.01,100
2019-07-01,34.843560000000004,25.51671724137931,13.182910344827587,47.48284,-12.63928,7,0.01,100
2019-08-01,-22.82128,-29.4816,7.143641379310343,-0.9203200000000002,-21.900960000000005,5,0.01,100
2019-09-01,23.561479999999996,7.596951724137929,15.486041379310347,6.06888,17.492599999999996,3,0.01,200
2019-10-01,37.68895999999999,12.468124137931035,11.824096551724137,46.509519999999995,-8.820560000000008,5,0.01,100
2019-11-01,16.058279999999996,8.944510344827586,16.754193103448277,9.302399999999997,6.755879999999999,7,0.01,100
2019-12-01,38.18000000000001,29.61496551724138,29.83622068965517,26.096519999999998,12.083480000000009,7,0.01,100
2020-01-01,-48.18759999999999,-38.42457931034483,-55.669158620689664,-54.874880000000005,6.687280000000015,3,0.01,200
2020-02-01,-25.811559999999993,-14.048731034482755,9.201227586206898,-25.17364,-0.6379199999999958,5,0.01,100
2020-03-01,-210.35315999999997,-155.28645517241378,-128.01835862068967,-177.20376,-33.14939999999999,3,0.1,100
2020-04-01,240.20599999999996,147.0432827586207,144.25133793103447,152.87259999999998,87.33339999999998,5,0.01,100
2020-05-01,19.41968,32.14646896551724,40.075158620689656,31.54256,-12.122880000000002,3,0.01,200
2020-06-01,115.84324000000001,51.157324137931035,60.04605517241381,63.00864,52.83460000000001,3,0.01,200
2020-07-01,1.8140142857142827,45.36704347826087,12.410140540540542,78.78972,-76.97570571428571,3,0.01,100
2020-08-01,56.93148000000001,26.192937931034486,21.197420689655175,54.57075999999999,2.3607200000000113,5,0.01,100
2020-09-01,11.321599999999995,-16.379089655172415,-34.61830344827587,-35.84528,47.16688,5,0.01,100
2020-10-01,35.20252,0.8550999999999993,3.77361,12.488566666666667,22.71395333333333,3,0.01,200
2020-11-01,77.34308000000001,140.65406896551727,116.59573846153847,123.18945454545455,-45.846374545454545,5,0.01,100
2020-12-01,128.31332,71.9196,77.95915862068964,46.06868,82.24464,5,0.01,200
2021-01-01,-86.55724,-49.105034482758626,-63.15662068965517,-17.317320000000002,-69.23992,5,0.01,200
2021-02-01,133.84780000000003,57.23176551724138,89.44088275862069,113.67596,20.17184000000003,3,0.1,100
2021-03-01,74.55205000000001,85.6785142857143,71.08071000000001,73.54807272727273,1.0039772727272869,3,0.01,100
2021-04-01,254.68844000000007,197.80894285714288,88.05482790697673,143.93740645161293,110.75103354838716,3,0.01,100
2021-05-01,-82.40216,-10.494417391304356,-40.508051612903216,-52.269988235294115,-30.132171764705884,3,0.01,200
2021-06-01,194.35392,78.25680000000001,25.695342857142855,11.382348387096776,182.9715716129032,3,0.01,200
2021-07-01,-61.92964137931035,-9.17148,16.21187586206896,-55.6676,-6.262041379310347,5,0.01,100
2021-08-01,7.83376551724138,28.21495,23.73289411764706,-13.585896774193547,21.419662291434925,3,0.01,200
2021-09-01,-11.807357142857146,-0.5944258064516115,1.308384000000001,-15.528705882352943,3.721348739495798,3,0.01,200
2021-10-01,-32.1375,11.625317647058825,47.95427368421052,5.902088888888889,-38.039588888888886,3,0.01,100
2021-11-01,44.4828,3.9611172413793083,32.36538461538461,41.58610909090909,2.896690909090905,5,0.01,100
2021-12-01,107.09024,69.23830344827584,32.074427586206895,43.68360000000001,63.40663999999997,3,0.01,200
2022-01-01,-61.97444,-48.9623172413793,-23.358248275862074,-82.9366,20.962159999999997,5,0.01,200
2022-02-01,5.968577777777777,24.577080000000002,34.208352000000005,45.087599999999995,-39.11902222222221,5,0.01,100
2022-03-01,0.0,-18.0479,22.28490810810811,17.779575,-17.779575,3,0.01,100
2022-04-01,-35.81499310344828,-39.200855172413796,-53.72559999999999,-55.59740000000001,19.782406896551727,5,0.01,100
2022-05-01,0.0,-12.639244444444444,6.470700000000001,-6.899060240963857,6.899060240963857,5,0.01,100
2022-06-01,-45.882799999999996,-88.63823414634145,-54.25633846153846,-78.67266122448981,32.78986122448981,3,0.01,100
2022-07-01,49.927199999999985,36.5801,29.48643529411764,19.627039999999997,30.300159999999984,3,0.01,100
2022-08-01,35.095679999999994,23.56146206896552,54.01340689655172,16.65932,18.436359999999997,7,0.01,200
2022-09-01,-110.50782857142856,-102.47011764705881,-77.80824,-104.69319999999999,-5.814628571428578,3,0.01,200
2022-10-01,-36.64608,-16.221806896551723,-41.26244210526316,-22.303379999999997,-14.342699999999997,3,0.01,200
2022-11-01,109.0172,129.1744,126.96714545454546,107.93254285714288,1.0846571428571252,3,0.01,100
2022-12-01,-25.998138461538467,-8.2352,-17.816549999999996,-28.98468888888889,2.986550427350423,3,0.01,200
2023-01-01,37.11456,41.0346,38.370799999999996,74.08257142857143,-36.96801142857142,3,0.01,100
2023-02-01,67.87181538461539,51.13176774193548,40.00736842105263,41.20231428571429,26.6695010989011,3,0.01,200
2023-03-01,11.814640000000002,23.852399999999996,14.609958620689657,2.081520000000001,9.733120000000001,3,0.1,100
2023-04-01,4.657319999999999,0.0,9.52638,26.531349999999996,-21.874029999999998,3,0.01,100
2023-05-01,45.65367692307692,65.02567272727272,65.82790344827586,88.4188,-42.76512307692309,5,0.01,100
2023-06-01,0.0,65.00107826086956,42.78832258064516,54.64644375,-54.64644375,3,0.01,100
2023-07-01,74.4272142857143,9.181316129032258,-0.41118620689655194,51.5954,22.8318142857143,3,0.01,200
2023-08-01,-29.408199999999997,-21.701014285714287,-30.187472727272727,-12.214421052631579,-17.19377894736842,5,0.01,100
2023-09-01,-0.3883200000000002,-17.992250000000002,6.0076363636363626,-31.37496774193547,30.98664774193547,3,0.01,200
2023-10-01,-35.88991999999999,-28.28172413793103,-31.34259310344828,-88.41120000000001,52.52128000000001,3,0.01,200
2023-11-01,52.9764,70.19805000000001,54.90994285714286,110.92705882352939,-57.950658823529395,3,0.01,100
2023-12-01,40.24564000000001,26.69088888888889,58.43167741935484,14.485920000000005,25.75972000000001,3,0.01,200
2024-01-01,-32.80216,-24.672800000000002,-35.65814634146341,-28.649154545454543,-4.153005454545463,3,0.01,100
2024-02-01,40.66756000000001,44.4216,45.411062068965514,22.104839999999996,18.56272000000001,3,0.1,100
2024-03-01,0.0,23.228275862068962,47.57599285714286,46.22716363636364,-46.22716363636364,3,0.01,100
2024-04-01,41.0147172413793,50.16256,33.12447272727273,28.077762162162166,12.936955079217135,5,0.01,100
2024-05-01,82.04946206896551,12.240400000000001,28.415582608695658,53.309200000000004,28.7402620689655,3,0.01,200
2024-06-01,15.675288888888886,17.88104,24.822735483870964,46.073919999999994,-30.39863111111111,3,0.01,200
2024-07-01,-30.435299999999998,11.403,-13.59497142857143,-21.508181818181818,-8.927118181818178,3,0.01,100
2024-08-01,6.707759999999999,-20.40166956521739,17.427876923076923,7.588123076923075,-0.8803630769230764,3,0.01,200
2024-09-01,0.0,-9.636230769230771,8.391221052631579,-0.33471111111111196,0.33471111111111196,3,0.01,100
2024-10-01,-45.34544000000001,-25.679006896551726,-26.130124137931034,-11.345760000000002,-33.999680000000005,3,0.01,200
2024-11-01,-32.08816,-15.78848888888889,-25.017911111111108,6.547058823529412,-38.635218823529414,5,0.01,100
2024-12-01,-30.033879999999996,9.515834482758624,-29.012800000000002,-31.016021052631586,0.9821410526315866,5,0.01,100
2025-01-01,-21.8408,6.946758620689655,-5.293406896551724,3.372200000000001,-25.213,3,0.1,100
2025-02-01,84.60324,26.74075862068965,42.457034482758615,48.2998,36.303439999999995,3,0.1,100
2025-03-01,0.0,0.0,-8.100128571428572,0.8600000000000005,-0.8600000000000005,3,0.01,200
