date,D1,D2,D3,D4,RLS,best_alpha
2019-06-01,5.363626666666666,1.3806827586206896,1.2753275862068965,-0.08679999999999999,5.450426666666666,10.0
2019-07-01,8.434806666666667,0.6364827586206896,0.6146172413793104,0.33380000000000004,8.101006666666667,10.0
2019-08-01,3.092773333333333,-2.5721827586206896,-1.7870379310344828,-2.656773333333333,5.749546666666666,10.0
2019-09-01,4.223133333333333,0.7327172413793103,0.0502551724137931,-0.6513466666666667,4.87448,10.0
2019-10-01,4.4020600000000005,3.007906896551724,1.7847034482758621,-0.061503333333333375,4.463563333333334,10.0
2019-11-01,5.826303333333333,-0.6646655172413792,-0.1902034482758621,-0.8163666666666668,6.64267,10.0
2019-12-01,4.614000000000001,3.0989482758620692,1.5573448275862067,1.0304166666666668,3.5835833333333342,10.0
2020-01-01,-2.6378,-5.430906896551724,-4.29138275862069,-4.1323,1.4945,10.0
2020-02-01,3.2773333333333334,-1.6236275862068963,-3.2278068965517237,-3.2268733333333333,6.504206666666667,10.0
2020-03-01,-18.06431,-16.63313448275862,-12.248486206896551,-9.134976666666667,-8.929333333333332,10.0
2020-04-01,24.16884333333333,16.27784827586207,10.215375862068965,6.44299,17.725853333333333,10.0
2020-05-01,11.230053333333332,0.47821379310344836,0.46233103448275864,-2.07454,13.304593333333333,10.0
2020-06-01,12.409546666666667,4.5412793103448275,4.008075862068965,3.1884500000000005,9.221096666666668,10.0
2020-07-01,13.447153333333334,0.002027586206896451,-0.4692999999999999,-2.11462,15.561773333333335,10.0
2020-08-01,12.005373333333333,1.987555172413793,1.062896551724138,-1.8447333333333336,13.850106666666667,10.0
2020-09-01,2.919593333333333,-3.648810344827586,-2.8433965517241377,-2.7955566666666667,5.7151499999999995,10.0
2020-10-01,6.343383333333334,-0.564796551724138,-0.09021379310344828,-1.0800133333333333,7.423396666666667,10.0
2020-11-01,20.88282,8.125624137931034,5.2552206896551725,3.6712566666666664,17.21156333333333,10.0
2020-12-01,18.901643333333332,3.972344827586207,2.906006896551724,1.0546833333333334,17.84696,10.0
2021-01-01,-1.482153333333333,-7.1646241379310345,-5.545220689655173,-3.9311766666666665,2.4490233333333338,10.0
2021-02-01,17.895480000000003,7.215451724137931,4.132437931034483,3.57717,14.318310000000002,10.0
2021-03-01,11.148466666666668,6.942903448275862,4.1417034482758615,2.744226666666667,8.404240000000001,10.0
2021-04-01,39.64436666666666,9.819051724137932,2.6439793103448275,0.13691333333333336,39.50745333333333,10.0
2021-05-01,-0.22364666666666633,-6.885879310344827,-4.419862068965517,-4.809596666666667,4.58595,10.0
2021-06-01,21.839063333333335,3.1314620689655173,-0.502103448275862,1.0980766666666668,20.740986666666668,10.0
2021-07-01,-4.656756666666666,-1.6353000000000002,-0.1776862068965517,-2.6767666666666665,-1.97999,10.0
2021-08-01,4.67477,-0.9737793103448276,0.17707586206896553,-0.32103000000000004,4.9958,10.0
2021-09-01,1.7559266666666666,-0.35686896551724134,-1.8955931034482758,-1.9238233333333334,3.6797500000000003,10.0
2021-10-01,1.7826699999999998,-0.2635896551724138,0.27706896551724136,-0.3300766666666667,2.1127466666666663,10.0
2021-11-01,9.335586666666666,1.6117172413793102,-0.09518620689655174,-0.6260166666666667,9.961603333333333,10.0
2021-12-01,13.248153333333333,4.7356103448275855,1.9578827586206895,1.00726,12.240893333333332,10.0
2022-01-01,-7.5471433333333335,-3.4424862068965516,-4.1790206896551725,-2.9871433333333335,-4.5600000000000005,10.0
2022-02-01,6.53299,2.672765517241379,0.5279068965517241,0.13706999999999994,6.39592,10.0
2022-03-01,5.01034,2.2672620689655174,-0.016917241379310305,-1.6260766666666666,6.636416666666667,10.0
2022-04-01,-2.8554066666666666,-5.077279310344827,-4.0324,-3.491763333333333,0.6363566666666665,10.0
2022-05-01,0.9083766666666666,-0.6995206896551723,-0.9122,-1.7451466666666666,2.6535233333333332,10.0
2022-06-01,-7.5637,-7.913120689655172,-5.104875862068966,-4.52641,-3.0372899999999996,10.0
2022-07-01,9.660303333333333,-0.9182517241379309,1.6193620689655173,0.6816466666666667,8.978656666666666,10.0
2022-08-01,7.634613333333333,0.610948275862069,1.9633206896551725,0.43893,7.195683333333333,10.0
2022-09-01,-11.259956666666666,-8.378693103448276,-7.470855172413793,-6.215176666666666,-5.044779999999999,10.0
2022-10-01,-0.95493,-3.0124275862068965,-3.010251724137931,-2.2396366666666667,1.2847066666666667,10.0
2022-11-01,18.764439999999997,9.751865517241379,6.241527586206897,3.822906666666667,14.94153333333333,10.0
2022-12-01,-0.4360933333333333,-2.4258448275862072,-2.511396551724138,-2.0987766666666667,1.6626833333333335,10.0
2023-01-01,10.260346666666667,2.8923896551724138,2.5280827586206898,1.3458299999999999,8.914516666666668,10.0
2023-02-01,11.635663333333333,2.200955172413793,1.560303448275862,0.9517566666666667,10.683906666666667,10.0
2023-03-01,5.983943333333333,0.5309241379310345,-1.75,-0.5491333333333334,6.533076666666667,10.0
2023-04-01,4.82217,1.197944827586207,-0.5772551724137931,-0.43805999999999995,5.26023,10.0
2023-05-01,18.102520000000002,3.335268965517241,0.3658344827586206,0.24868000000000007,17.85384,10.0
2023-06-01,13.17677,2.7537620689655173,0.8975689655172414,0.8459299999999998,12.33084,10.0
2023-07-01,12.961883333333333,2.310458620689655,-2.4563896551724143,-1.9749266666666665,14.93681,10.0
2023-08-01,0.19613333333333355,-3.9274379310344822,-2.0260620689655173,-1.7137133333333334,1.909846666666667,10.0
2023-09-01,0.65408,-1.3199172413793103,-1.1118758620689655,-1.6862233333333334,2.3403033333333334,10.0
2023-10-01,-5.026306666666667,-4.048031034482759,-3.449951724137931,-2.88714,-2.1391666666666667,10.0
2023-11-01,13.667186666666668,6.4658655172413795,4.3938482758620685,2.6325566666666664,11.034630000000002,10.0
2023-12-01,10.899130000000001,0.7727,-0.17897241379310347,0.12132999999999997,10.777800000000001,10.0
2024-01-01,-0.71451,-2.875296551724138,-3.4786275862068967,-3.645113333333333,2.930603333333333,10.0
2024-02-01,9.050923333333333,2.450834482758621,0.9902206896551724,0.09027666666666662,8.960646666666667,10.0
2024-03-01,14.267886666666667,3.2252275862068966,-2.375272413793103,-1.5801433333333332,15.848030000000001,10.0
2024-04-01,11.918573333333333,1.4034965517241382,-0.3149793103448276,-0.5765866666666668,12.49516,10.0
2024-05-01,12.640846666666667,2.388503448275862,-0.12164137931034484,-0.05621333333333326,12.69706,10.0
2024-06-01,8.608656666666667,0.6570862068965517,0.6951413793103449,-1.2730700000000001,9.881726666666667,10.0
2024-07-01,2.2162900000000003,-1.2053103448275861,-2.6049724137931034,-2.566933333333333,4.783223333333334,10.0
2024-08-01,6.56948,-1.1439931034482758,-2.2362034482758624,-1.96569,8.53517,10.0
2024-09-01,3.23357,0.44441034482758623,-1.6609551724137932,-1.9179933333333332,5.151563333333333,10.0
2024-10-01,2.2425366666666666,-2.664996551724138,-4.590824137931035,-4.126356666666667,6.368893333333334,10.0
2024-11-01,0.82623,-2.532448275862069,-1.9079689655172414,-1.6499866666666667,2.4762166666666667,10.0
2024-12-01,2.74396,-3.148155172413793,-3.5432206896551723,-2.9782266666666666,5.7221866666666665,10.0
2025-01-01,2.3553833333333336,-1.8490758620689653,-1.2537344827586208,-0.7618633333333332,3.117246666666667,10.0
2025-02-01,11.252626666666666,4.929937931034482,0.8780000000000001,-0.21744666666666665,11.470073333333334,10.0
2025-03-01,1.2468633333333334,-0.6516206896551724,-0.31670344827586205,-0.7258266666666666,1.97269,10.0
